TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1586430805436	-0.180273	-70.091324	-9.134137	0.704001	0.059756	0.059823	-0.705148	1.000000	0.000000	0.000000	3	0	4009.975342	15.144750	img__0_1586430805434164400.png
1586430805512	-0.182148	-71.192924	-9.319288	0.703983	0.060041	0.060107	-0.705118	1.000000	0.000000	0.000000	3	0	4021.315674	15.200562	img__0_1586430805509286100.png
1586430805585	-0.184023	-72.338432	-9.511947	0.703960	0.060381	0.060445	-0.705082	1.000000	0.000000	0.000000	3	0	4032.851074	15.255254	img__0_1586430805583895300.png
1586430805658	-0.185820	-73.430115	-9.696400	0.703963	0.060410	0.060475	-0.705074	1.000000	0.000000	0.000000	3	0	4044.006348	15.308890	img__0_1586430805657351000.png
1586430805731	-0.187539	-74.538864	-9.883937	0.703970	0.060392	0.060456	-0.705070	1.000000	0.000000	0.000000	3	0	4055.018066	15.361126	img__0_1586430805729504200.png
1586430805802	-0.189258	-75.604416	-10.064105	0.703977	0.060375	0.060437	-0.705066	1.000000	0.000000	0.000000	3	0	4065.795410	15.412364	img__0_1586430805800324800.png
1586430805879	-0.191055	-76.741486	-10.256322	0.703984	0.060366	0.060426	-0.705061	1.000000	0.000000	0.000000	3	0	4077.767822	15.468423	img__0_1586430805878400200.png
1586430805965	-0.193086	-78.029137	-10.473798	0.703996	0.060308	0.060368	-0.705059	1.000000	0.000000	0.000000	3	0	4091.050049	15.530414	img__0_1586430805964313800.png
1586430806046	-0.195078	-79.317612	-10.691112	0.704014	0.060177	0.060237	-0.705063	1.000000	0.000000	0.000000	3	0	4103.311523	15.587843	img__0_1586430806044242600.png
1586430806123	-0.196875	-80.459801	-10.883289	0.704032	0.060035	0.060090	-0.705070	1.000000	0.000000	0.000000	3	0	4115.217773	15.643631	img__0_1586430806121690000.png
1586430806202	-0.198828	-81.724724	-11.095491	0.704056	0.059835	0.059888	-0.705080	1.000000	0.000000	0.000000	3	0	4127.430664	15.700759	img__0_1586430806200431500.png
1586430806279	-0.200625	-82.907265	-11.293145	0.704081	0.059611	0.059663	-0.705093	1.000000	0.000000	0.000000	3	0	4139.442383	15.757169	img__0_1586430806277871600.png
1586430806353	-0.202344	-84.070625	-11.486791	0.704109	0.059361	0.059410	-0.705108	1.000000	0.000000	0.000000	3	0	4150.822266	15.810906	img__0_1586430806351381600.png
1586430806426	-0.203984	-85.211288	-11.675775	0.704138	0.059082	0.059129	-0.705126	1.000000	0.000000	0.000000	3	0	4162.147461	15.864749	img__0_1586430806424494600.png
1586430806501	-0.205625	-86.368629	-11.866542	0.704171	0.058768	0.058814	-0.705146	1.000000	1.000000	0.000000	3	0	4174.224609	15.919589	img__0_1586430806499498700.png
1586430806576	-0.201484	-87.562538	-12.062171	0.705859	0.058281	0.058582	-0.703516	1.000000	0.000000	0.000000	3	0	4189.369141	15.970395	img__0_1586430806574499500.png
1586430806647	-0.191641	-88.699608	-12.247306	0.708313	0.057844	0.058291	-0.701105	1.000000	0.000000	0.000000	3	0	4200.389648	16.024059	img__0_1586430806645530800.png
1586430806719	-0.180977	-89.811050	-12.427059	0.709409	0.057436	0.057921	-0.700061	1.000000	0.000000	0.000000	3	0	4211.263672	16.079359	img__0_1586430806717789700.png
1586430806793	-0.167422	-90.976715	-12.614188	0.709903	0.056980	0.057509	-0.699631	1.000000	0.000000	0.000000	3	0	4222.508301	16.136656	img__0_1586430806791258700.png
1586430806869	-0.151289	-92.190933	-12.807491	0.710115	0.056515	0.057000	-0.699495	0.000000	0.000000	0.000000	3	0	4170.037109	16.196447	img__0_1586430806868028100.png
1586430806943	-0.133984	-93.396713	-12.997713	0.710207	0.056074	0.056407	-0.699485	0.000000	0.000000	0.000000	3	0	3637.060303	16.239664	img__0_1586430806941259300.png
