TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1587266985951	4.171211	74.542419	-2.438667	0.678477	-0.008707	0.005486	0.734550	1.000000	1.000000	0.000000	3	0	4299.916016	17.030806	img__0_1587266985949451500.png
1587266986019	4.074414	75.708786	-2.457793	0.675760	-0.008497	0.004907	0.737056	1.000000	1.000000	0.000000	3	0	4329.088867	17.154121	img__0_1587266986017916700.png
1587266986086	3.961875	76.866211	-2.475559	0.670219	-0.008510	0.004032	0.742104	1.000000	0.000000	0.000000	3	0	4351.296875	17.287748	img__0_1587266986084537000.png
1587266986160	3.844492	78.019608	-2.492024	0.666643	-0.008207	0.003526	0.745324	1.000000	0.000000	0.000000	3	0	4372.221191	17.423132	img__0_1587266986151902100.png
1587266986220	3.719141	79.182457	-2.507295	0.664483	-0.007832	0.003054	0.747256	1.000000	1.000000	0.000000	3	0	4397.109863	17.552706	img__0_1587266986218967400.png
1587266986287	3.576406	80.357262	-2.521301	0.660293	-0.007688	0.002198	0.750965	1.000000	1.000000	0.000000	3	0	4429.434570	17.667601	img__0_1587266986285824800.png
1587266986354	3.414219	81.522537	-2.533731	0.653172	-0.007740	0.001059	0.757169	1.000000	0.000000	0.000000	3	0	4453.430664	17.799665	img__0_1587266986352774300.png
1587266986421	3.240625	82.708908	-2.544844	0.648279	-0.007424	0.000382	0.761367	1.000000	0.000000	0.000000	3	0	4474.588379	17.934669	img__0_1587266986419740100.png
1587266986488	3.059297	83.891525	-2.554326	0.645878	-0.006932	-0.000090	0.763409	1.000000	0.000000	0.000000	3	0	4496.408203	18.070591	img__0_1587266986486051400.png
1587266986554	2.869570	85.077026	-2.562173	0.644749	-0.006321	-0.000458	0.764368	1.000000	0.000000	0.000000	3	0	4518.785645	18.207588	img__0_1587266986552966800.png
1587266986626	2.671719	86.276245	-2.568354	0.644259	-0.005562	-0.000714	0.764787	1.000000	-1.000000	0.000000	3	0	4542.348145	18.349648	img__0_1587266986622308500.png
1587266986699	2.448750	87.632965	-2.573108	0.645766	-0.004337	-0.000615	0.763523	1.000000	-1.000000	0.000000	3	0	4573.533691	18.495934	img__0_1587266986697216500.png
1587266986771	2.235000	89.003433	-2.575493	0.650727	-0.002722	-0.000070	0.759307	1.000000	0.000000	0.000000	3	0	4599.856445	18.647238	img__0_1587266986770181500.png
1587266986840	2.040977	90.259529	-2.575461	0.653499	-0.001471	0.000076	0.756926	1.000000	0.000000	0.000000	3	0	4623.481445	18.787989	img__0_1587266986837551800.png
1587266986907	1.853281	91.499725	-2.573247	0.654858	-0.000329	0.000058	0.755751	1.000000	0.000000	0.000000	3	0	4647.187012	18.927801	img__0_1587266986904162300.png
1587266986973	1.668242	92.749649	-2.568777	0.655511	0.000693	-0.000126	0.755186	1.000000	0.000000	0.000000	3	0	4671.576172	19.069172	img__0_1587266986971336100.png
1587266987041	1.480742	94.050079	-2.561719	0.656290	0.001673	-0.000450	0.754506	1.000000	-1.000000	0.000000	3	0	4700.156738	19.207907	img__0_1587266987039658000.png
1587266987108	1.308789	95.333084	-2.552256	0.659896	0.002933	-0.000566	0.751351	1.000000	-1.000000	0.000000	3	0	4735.553223	19.331268	img__0_1587266987106885600.png
1587266987177	1.153867	96.632965	-2.540051	0.666951	0.004485	-0.000428	0.745088	1.000000	0.000000	0.000000	3	0	4763.015625	19.472948	img__0_1587266987175373600.png
1587266987244	1.006406	97.939331	-2.525112	0.671908	0.005626	-0.000716	0.740613	1.000000	0.000000	0.000000	3	0	4787.530273	19.617535	img__0_1587266987243089300.png
1587266987313	0.863789	99.286011	-2.506829	0.674629	0.006656	-0.001245	0.738126	1.000000	-1.000000	0.000000	3	0	4814.564453	19.760672	img__0_1587266987311337800.png
1587266987382	0.738398	100.625778	-2.485620	0.678060	0.007884	-0.001644	0.734962	1.000000	-1.000000	0.000000	3	0	4849.458984	19.890423	img__0_1587266987379476500.png
1587266987449	0.633125	101.972656	-2.461228	0.683796	0.009310	-0.001881	0.729612	1.000000	0.000000	0.000000	3	0	4876.250977	20.034807	img__0_1587266987446927300.png
1587266987517	0.536563	103.336914	-2.433323	0.687675	0.010370	-0.002626	0.725940	1.000000	0.000000	0.000000	0	0	4821.982910	20.101980	img__0_1587266987515529200.png
